name,city,address,lat,lon,video_url,embed_url
Cà Ri Vịt Cầu Số 4,Bac Lieu Province,"114 Hòa Bình, Phường 7, Bạc Liêu, Việt Nam",9.288788121,105.7240178,https://www.tiktok.com/@thodianne/video/7398877688494099730,https://www.tiktok.com/embed/7398877688494099730
Vincom Plaza,Bac Lieu Province,"15 Trần Phú, Phường 3, Bạc Liêu, 990000, Việt Nam",9.286857304,105.7215873,https://www.tiktok.com/@anhnhutbs/video/7434170274507001096,https://www.tiktok.com/embed/7434170274507001096
Chợ Bạc Liêu,Bac Lieu Province,"Kios số 10-11, Cửa Nam chợ, 51 Hoàng Văn Thụ, Phường 3, Bạc Liêu, Việt Nam",9.285759209,105.725912,https://www.tiktok.com/@quankhonggo/video/7268136151544810757,https://www.tiktok.com/embed/7268136151544810757
Bùn Bò Cay Ánh Nguyệt,Bac Lieu Province,"119 Cao Văn Lầu, Phường 5, Bạc Liêu, Việt Nam",9.280571203,105.7272278,https://www.tiktok.com/@loanhquanhmientay/video/7443300237717916946,https://www.tiktok.com/embed/7443300237717916946
Bánh Xèo A Mật,Bac Lieu Province,"173/2 Ấp Giồng Nhãn, Hiệp Thành, Bạc Liêu, Việt Nam",9.235828926,105.7508104,https://www.tiktok.com/@mongo99/video/7482619357667921160,https://www.tiktok.com/embed/7482619357667921160
Chợ Rạch Giá,Kien Giang Province,"08 Lý Thái Tổ, Vĩnh Thanh, Rạch Giá, Kiên Giang, Việt Nam",10.01790166,105.0811078,https://www.tiktok.com/@quankhonggo/video/7561294668760091912,https://www.tiktok.com/embed/7561294668760091912
Chợ Bách Hóa Giồng Riềng,Kien Giang Province,"256 Đường Lê Lợi, Nội Ô, Giồng Riềng, Kiên Giang, Việt Nam",9.907978421,105.3135038,https://www.tiktok.com/@kiengiangcogihay/video/7494505876296879367,https://www.tiktok.com/embed/7494505876296879367
Chợ Sao Mai Tân hiệp,Kien Giang Province,"TT. Tân Hiệp, Tân Hịêp, Kiên Giang, Việt Nam",10.11761704,105.2899079,https://www.tiktok.com/@imphuong01/video/7429547213950422289,https://www.tiktok.com/embed/7429547213950422289
Chợ cá Hà Tiên,Kien Giang Province,"Đường Nguyễn Trung Trực, Pháo Đài, Hà Tiên, Kiên Giang, Việt Nam",10.37860317,104.4850442,https://www.tiktok.com/@muoi_kechuyen93/video/7523601796212739335,https://www.tiktok.com/embed/7523601796212739335
Quà lưu niệm Hòn Sơn,Kien Giang Province,"Tổ 8, Hòn Sơn, Kiên Giang 924120, Việt Nam",9.798613926,104.6311331,https://www.tiktok.com/@namdu.honson.booking/video/7441131354999246097,https://www.tiktok.com/embed/7441131354999246097
Bún cá 280,Kien Giang Province,"280 Nguyễn Trung Trực, Phường Vĩnh Bảo, Rạch Giá, Kiên Giang, Việt Nam",9.999939372,105.0902095,https://www.tiktok.com/@chau_muoi/video/7275274856927677698,https://www.tiktok.com/embed/7275274856927677698
Sữa Đậu Nhà Sách Đông Hồ,Kien Giang Province,"98b Trần Phú, Vĩnh Thanh, Rạch Giá, Kiên Giang, Việt Nam",10.01350917,105.0829971,https://www.tiktok.com/@truongngoctrang1405/video/7519361871468645639,https://www.tiktok.com/embed/7519361871468645639
Chợ Rạch Sỏi,Kien Giang Province,"10/6, Đường Mai Thị Hồng Hạnh, Rạch Sỏi, Rạch Giá, Kiên Giang, Việt Nam",9.954204895,105.1205054,https://www.tiktok.com/@longhoangphilosophy/video/7202480682591898907,https://www.tiktok.com/embed/7202480682591898907
Bánh canh ghẹ Phù Chí tài,Kien Giang Province,"Lô 13-C12 3 Tháng 2, P. An Hoà, Rạch Giá, Kiên Giang, Việt Nam",9.996882597,105.084674,https://www.tiktok.com/@anuongrachgia68/video/7291885893206478082,https://www.tiktok.com/embed/7291885893206478082
Chùa Som Rong,Soc Trang Province,"367 Tôn Đức Thắng, Phường 5, Tp. Sóc Trăng, Sóc Trăng, Việt Nam",9.622745699,105.9830582,https://www.tiktok.com/@quankhonggo/video/7263044118723464455,https://www.tiktok.com/embed/7263044118723464455
Chợ Sóc Trăng,Soc Trang Province,"Mạc Đĩnh Chi, Phường 9, Sóc Trăng, Việt Nam",9.604281569,105.9764145,https://www.tiktok.com/@quankhonggo/video/7264164129403931922,https://www.tiktok.com/embed/7264164129403931922
Bún Riêu Cô Tư Việt,Soc Trang Province,"Sóc Trăng, Việt Nam",9.607303666,105.9642858,https://www.tiktok.com/@thodianne/video/7329836747733339399,https://www.tiktok.com/embed/7329836747733339399
Hủ Tiếu Khải Đăng,Soc Trang Province,"224 Đường Lê Hồng Phong, Phường 3, Sóc Trăng, Việt Nam",9.591324884,105.9748002,https://www.tiktok.com/@dinhneha/video/7536082885380427015,https://www.tiktok.com/embed/7536082885380427015
Mì Anh Hào,Soc Trang Province,"443 ĐT1, Phước Lợi, Châu Thành, Sóc Trăng, Việt Nam",9.685395234,105.9596323,https://www.tiktok.com/@qadq.133/video/7491901440911363346,https://www.tiktok.com/embed/7491901440911363346
Chợ Mỹ Xuyên,Soc Trang Province,"29 Trưng Vương, TT. Mỹ Xuyên, Mỹ Xuyên, Sóc Trăng, Việt Nam",9.560281208,105.9899428,https://www.tiktok.com/@trieumythuykim/video/7534236211368463623,https://www.tiktok.com/embed/7534236211368463623
Chợ Bông Sen,Soc Trang Province,"166 Điện Biên Phủ, Phường 6, Sóc Trăng, Việt Nam",9.609673146,105.9711276,https://www.tiktok.com/@daydayreview/video/7562526407335660821,https://www.tiktok.com/embed/7562526407335660821
Lò bánh pía Mỹ Anh,Soc Trang Province,"74, ấp Thọ Hòa Đông A, xã Phú Tâm, Phú Tâm, Châu Thành, Sóc Trăng, Việt Nam",9.703914172,105.9643854,https://www.tiktok.com/@trieumythuykim/video/7547263397885119762,https://www.tiktok.com/embed/7547263397885119762
Chợ đêm Vị Thanh,Hau Giang Province,"70 Trưng Nhị, Phường 1, Vị Thanh, Hậu Giang 95100, Việt Nam",9.784314821,105.4681771,https://www.tiktok.com/@quankhonggo/video/7306051501020007682,https://www.tiktok.com/embed/7306051501020007682
Chợ Cái Tắc,Hau Giang Province,"Châu Thành A, Hậu Giang, Việt Nam",9.923928318,105.7236602,https://www.tiktok.com/@quioidithoi/video/7293389678764379400,https://www.tiktok.com/embed/7293389678764379400
Chợ Vị Thanh,Hau Giang Province,"Vị Thanh, Hậu Giang, Việt Nam",9.77672236,105.4600608,https://www.tiktok.com/@tungnuitravel/video/7423956540144536853,https://www.tiktok.com/embed/7423956540144536853
Bamboo Garden,Hau Giang Province,"Thạnh Hoà, Phụng Hiệp, Hậu Giang, Việt Nam",9.861267415,105.6887128,https://www.tiktok.com/@khaikhampha/video/7237076268708072710,https://www.tiktok.com/embed/7237076268708072710
Quán Cơm Ngoại Thành,Hau Giang Province,"Vị Trung, Vị Thuỷ, Hậu Giang, Việt Nam",9.784783059,105.5024059,https://www.tiktok.com/@nhaphuongoi15/video/7543063915219946760,https://www.tiktok.com/embed/7543063915219946760
Khu Du Lịch Mùa Xuân,Hau Giang Province,"236 Hoàng Hoa Thám, Tân Phước Hưng, Phụng Hiệp, Hậu Giang, Việt Nam",9.771951345,105.8383589,https://www.tiktok.com/@real_ct/video/7546220960366611733,https://www.tiktok.com/embed/7546220960366611733
Chợ Cần Thơ,Can Tho,"136 Đ. Hai Bà Trưng, Street, Ninh Kiều, Cần Thơ, Việt Nam",10.03139236,105.7881193,https://www.tiktok.com/@quankhonggo/video/7261561488203140370,https://www.tiktok.com/embed/7261561488203140370
Chợ Tân An,Can Tho,"71 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.02869928,105.7876112,https://www.tiktok.com/@thodianne/video/7296307969728220424,https://www.tiktok.com/embed/7296307969728220424
Chợ nổi Cái Răng,Can Tho,"An Bình, Ninh Kiều, Cần Thơ, Việt Nam",10.00504995,105.745982,https://www.tiktok.com/@quankhonggo/video/7261214887316049160,https://www.tiktok.com/embed/7261214887316049160
Chùa Ông,Can Tho,"32 Đ. Hai Bà Trưng, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.03419339,105.788499,https://www.tiktok.com/@myymtoiroi/video/7537488093767585032,https://www.tiktok.com/embed/7537488093767585032
Chùa Khmer Muni- Raysan,Can Tho,"36 Đ. Hoà Bình, Tân An, Ninh Kiều, Cần Thơ, Việt Nam",10.03371642,105.7838753,https://www.tiktok.com/@pka.champay/video/7503063441175760135,https://www.tiktok.com/embed/7503063441175760135
Nhà cổ Bình Thủy,Can Tho,"144 Đ. Bùi Hữu Nghĩa, Bình Thuỷ, Bình Thủy, Cần Thơ, Việt Nam",10.06702817,105.7495858,https://www.tiktok.com/@ngvncuong/video/7526205373397634322,https://www.tiktok.com/embed/7526205373397634322
Chợ Tịnh Biên,An Giang Province,"Xuân Biên, Tịnh Biên, An Giang, Việt Nam",10.60598567,104.9446458,https://www.tiktok.com/@phuongoanh.daily/video/7486386096473935122,https://www.tiktok.com/embed/7486386096473935122
Chợ Châu Đốc,An Giang Province,"44 Phan Văn Vàng, Châu Phú A, An Phú, An Giang, Việt Nam",10.71081721,105.1184752,https://www.tiktok.com/@lenkycungkhoa/video/7217291814078926106,https://www.tiktok.com/embed/7217291814078926106
Rừng Tràm Trà Sư,An Giang Province,"Ấp Văn Trà, Văn Giáo, Tịnh Biên, An Giang 884000, Việt Nam",10.58515269,105.0579305,https://www.tiktok.com/@gowith_we/video/7421811356879310101,https://www.tiktok.com/embed/7421811356879310101
Chùa Tà Pạ,An Giang Province,"Núi Tô, Tri Tôn, An Giang, Việt Nam",10.41516487,104.9927356,https://www.tiktok.com/@utnhanmientay/video/7401465434693766401,https://www.tiktok.com/embed/7401465434693766401
Cổng Trời Tri Tôn,An Giang Province,"Châu Lăng, Tri Tôn, An Giang, Việt Nam",10.44802284,104.9702792,https://www.tiktok.com/@tungnuitravel/video/7510075318233877780,https://www.tiktok.com/embed/7510075318233877780
Miếu Bà Chúa Xứ,An Giang Province,"925 Phạm Văn Bạch Khóm, Vĩnh Tây 1, Châu Đốc, An Giang, Việt Nam",10.68214871,105.0802011,https://www.tiktok.com/@dolebachaudocminhnguyet/video/7493406578419191047,https://www.tiktok.com/embed/7493406578419191047
Hồ Otuksa,An Giang Province,"An Cư, Tịnh Biên, An Giang, Việt Nam",10.52497931,104.9965855,https://www.tiktok.com/@phnhuyne/video/7525428390883511559,https://www.tiktok.com/embed/7525428390883511559
Chùa Hang,An Giang Province,"P. Núi Sam, Châu Đốc, An Giang, Việt Nam",10.6768541,105.0730931,https://www.tiktok.com/@angiangbietgireviewnay/video/7497966861405965574,https://www.tiktok.com/embed/7497966861405965574
Cánh đồng thốt nốt,An Giang Province,"Vĩnh Trung, Tịnh Biên, An Giang, Việt Nam",10.54174274,105.0184848,https://www.tiktok.com/@chillcungyang/video/7573239707945979143,https://www.tiktok.com/embed/7573239707945979143
Chợ Trà Vinh,Tra Vinh Province,"124 Độc Lập, Phường 3, Trà Vinh, Việt Nam",9.935345829,106.342421,https://www.tiktok.com/@quankhonggo/video/7263686696611351815,https://www.tiktok.com/embed/7263686696611351815
Ao Bà Om,Tra Vinh Province,"68 Nguyễn Du, Lương Hoà, Châu Thành, Trà Vinh, Việt Nam",9.918105181,106.3041595,https://www.tiktok.com/@trogggveooo/video/7410446902912732437,https://www.tiktok.com/embed/7410446902912732437
Bảo Tàng Văn Hóa Dân Tộc Khmer,Tra Vinh Province,"Nguyễn Du, Phường 8, Trà Vinh, Việt Nam",9.916198627,106.3050162,https://www.tiktok.com/@diaphuongchi/video/7450166358849146119,https://www.tiktok.com/embed/7450166358849146119
Thiền Viện Trúc Lâm Trà Vinh,Tra Vinh Province,"ấp khoán tiều, Thị xã, Thị xã Duyên Hải, Trà Vinh, Việt Nam",9.645499046,106.5713755,https://www.tiktok.com/@haidang2428/video/7576127268938894613,https://www.tiktok.com/embed/7576127268938894613
Biển Ba Động,Tra Vinh Province,"Trường Long Hoà, Thị xã Duyên Hải, Trà Vinh, Việt Nam",9.633995,106.5650849,https://www.tiktok.com/@cart.coffee.ba.ng/video/7467716905126726930,https://www.tiktok.com/embed/7467716905126726930
Chùa Cò,Tra Vinh Province,"ĐT914, Đại An, Trà Cú, Trà Vinh, Việt Nam",9.644323493,106.3033287,https://www.tiktok.com/@thoailuca/video/7412482290686774529,https://www.tiktok.com/embed/7412482290686774529
Chùa Vàm Ray,Tra Vinh Province,"Ấp Vàm Ray, Trà Cú, Trà Vinh, Việt Nam",9.656126881,106.2751037,https://www.tiktok.com/@mandikhapvietnam/video/7532502899851545863,https://www.tiktok.com/embed/7532502899851545863
Chùa Sleng Cũ,Tra Vinh Province,"Ấp Bến Chùa -Xã Phước Hưng -Huyện -Tỉnh, 54, Phước Hưng, Trà Cú, Trà Vinh, Việt Nam",9.74615315,106.2817288,https://www.tiktok.com/@mandikhapvietnam/video/7529528122669124871,https://www.tiktok.com/embed/7529528122669124871
Chợ Vĩnh Long,Vinh Long Province,"Đoàn Thị Điểm, Phường 1, Vĩnh Long, Việt Nam",10.25673961,105.9723665,https://www.tiktok.com/@quankhonggo/video/7260360900937370887,https://www.tiktok.com/embed/7260360900937370887
Làng Gốm Mang Thít,Vinh Long Province,"Mỹ Phước, Mang Thít, Vĩnh Long, Việt Nam",10.22711844,106.0690592,https://www.tiktok.com/@gowith_we/video/7425610423350693138,https://www.tiktok.com/embed/7425610423350693138
Chùa Phật Ngọc Xá Lợi,Vinh Long Province,"QL1A, Tân Ngãi, Vĩnh Long, Việt Nam",10.26482204,105.9154848,https://www.tiktok.com/@diicungtri/video/7524236021412760840,https://www.tiktok.com/embed/7524236021412760840
Làng Gốm Tư Buôi,Vinh Long Province,"Khu Minh Linh, Phường 5, Vĩnh Long, 890900, Việt Nam",10.25624767,105.9932509,https://www.tiktok.com/@diicungtri/video/7463853515144842504,https://www.tiktok.com/embed/7463853515144842504
Văn Thánh Miếu,Vinh Long Province,"Trần Phú, Phường 4, Vĩnh Long, Việt Nam",10.24277099,105.984611,https://www.tiktok.com/@thanhhoang.lee/video/7471506300594113800,https://www.tiktok.com/embed/7471506300594113800
Vĩnh An Cung,Vinh Long Province,"22 Nguyễn Chí Thanh, Phường 5, Vĩnh Long, Việt Nam",10.25474454,105.9780206,https://www.tiktok.com/@diaphuongchi/video/7472877569528892692,https://www.tiktok.com/embed/7472877569528892692
Chợ quê Tân Thuận Đông,Dong Thap Province,"Tân Thuận Đông, Cao Lãnh, Đồng Tháp, Việt Nam",10.41520284,105.6268249,https://www.tiktok.com/@quankhonggo/video/7262683525437050130,https://www.tiktok.com/embed/7262683525437050130
Chợ Tháp Mười,Dong Thap Province,"45 Trần Phú, TT. Mỹ An, Tháp Mười, Đồng Tháp, Việt Nam",10.51966292,105.8442907,https://www.tiktok.com/@myymtoiroi/video/7542669564585266440,https://www.tiktok.com/embed/7542669564585266440
Khu Di Tích Xẻo Quít,Dong Thap Province,"Mỹ Long, Cao Lãnh, Đồng Tháp, Việt Nam",10.39461576,105.8046252,https://www.tiktok.com/@gowith_we/video/7424010876098710804,https://www.tiktok.com/embed/7424010876098710804
Khu Di Tích Cụ Nguyễn Sinh Sắc,Dong Thap Province,"137 Phạm Hữu Lầu, Phường 4, Cao Lãnh, Đồng Tháp, Việt Nam",10.44790761,105.6320886,https://www.tiktok.com/@tranngoc1908/video/7451224529348726034,https://www.tiktok.com/embed/7451224529348726034
Bảo Tàng Đồng Tháp - Cơ Sở 2,Dong Thap Province,"226 Nguyễn Thái Học, Phường 1, Cao Lãnh, Đồng Tháp, Việt Nam",10.45322514,105.6325082,https://www.tiktok.com/@filmbythuyduong/video/7581844068121038098,https://www.tiktok.com/embed/7581844068121038098
Khu Du Lịch Mỹ Phước Thành,Dong Thap Province,"266 Tôn Đức Thắng, Phường Mỹ Phú, Cao Lãnh, Đồng Tháp, Việt Nam",10.47123292,105.6481297,https://www.tiktok.com/@chillcungyang/video/7552012738978139400,https://www.tiktok.com/embed/7552012738978139400
Chợ Bến Tre,Ben Tre Province,"30 Hùng Vương, Phường 1, Bến Tre, 930000, Việt Nam",10.23500684,106.376321,https://www.tiktok.com/@quankhonggo/video/7260825907575770375,https://www.tiktok.com/embed/7260825907575770375
Chợ đêm Bến Tre,Ben Tre Province,"136 Đại Lộ Đồng Khởi, Phường 2, Bến Tre, Việt Nam",10.23454838,106.3764979,https://www.tiktok.com/@longchun9494/video/7323083698834853127,https://www.tiktok.com/embed/7323083698834853127
Đình An Hội,Ben Tre Province,"Nguyễn Đình Chiểu, Phường 2, Bến Tre, Việt Nam",10.23649595,106.3770146,https://www.tiktok.com/@co3xuduabentre/video/7569212466488462610,https://www.tiktok.com/embed/7569212466488462610
Khu Du Lịch Lan Vương,Ben Tre Province,"ĐT887, Phú Nhuận, Bến Tre, Việt Nam",10.20859289,106.3706978,https://www.tiktok.com/@saigonvivu.vn/video/7235821312395054341,https://www.tiktok.com/embed/7235821312395054341
Khu Du Lịch Hạ Thảo,Ben Tre Province,"Nhơn Thạnh, Bến Tre, Việt Nam",10.21091149,106.4076711,https://www.tiktok.com/@angidaytroi/video/7509344802069122311,https://www.tiktok.com/embed/7509344802069122311
Chùa Vạn Phước,Ben Tre Province,"QL57B, Ấp Bình Chiến, Bình Đại, Bến Tre, Việt Nam",10.16392008,106.7065974,https://www.tiktok.com/@hoanghuy_flycam/video/7535390581225311495,https://www.tiktok.com/embed/7535390581225311495
Biển Cồn Nhàn,Ben Tre Province,"Bảo Thuận, Ba Tri, Bến Tre, Việt Nam",10.01668523,106.6883973,https://www.tiktok.com/@anhkhoa16122004/video/7560352970622143762,https://www.tiktok.com/embed/7560352970622143762
Bảo Tàng Bến Tre,Ben Tre Province,"Hùng Vương, Phường 3, Bến Tre, Việt Nam",10.23495366,106.3741582,https://www.tiktok.com/@diaphuongchi/video/7444532133667949831,https://www.tiktok.com/embed/7444532133667949831
Đầm Sinh Thái Gió Đước,Ben Tre Province,"Đường điện gió số 5, ấp Thạnh Thới B, Thạnh Phú, Bến Tre, Việt Nam",9.913906079,106.6598003,https://www.tiktok.com/@miinh.tam/video/7517627036282785042,https://www.tiktok.com/embed/7517627036282785042
Khu Du Lịch Cồn Phụng,Ben Tre Province,"Cồn Phụng, Tân Thạch, Châu Thành, Bến Tre 39000, Việt Nam",10.33673646,106.3687337,https://www.tiktok.com/@angiomytho/video/7464183713161678098,https://www.tiktok.com/embed/7464183713161678098
Khu Di Tích Đạo Dừa,Ben Tre Province,"ấp Tân Vinh, Châu Thành, Bến Tre, Việt Nam",10.33611162,106.3692827,https://www.tiktok.com/@namkyduky/video/7323082340710780168,https://www.tiktok.com/embed/7323082340710780168
Chợ Mỹ Tho,Tien Giang Province,"Nguyễn Huệ, Phường 1, Mỹ Tho, Tiền Giang, Việt Nam",10.35726246,106.367734,https://www.tiktok.com/@myymtoiroi/video/7540670093030591765,https://www.tiktok.com/embed/7540670093030591765
Chùa Vĩnh Tràng,Tien Giang Province,"ấp Mỹ An, Mỹ Phong, Mỹ Tho, Tiền Giang, Việt Nam",10.36264292,106.3736088,https://www.tiktok.com/@quasar.pulsar0/video/7541712922947505426,https://www.tiktok.com/embed/7541712922947505426
Bửu Lâm Cổ Tự,Tien Giang Province,"162B Nguyễn Văn Giác, Phường 2, Mỹ Tho, Tiền Giang, Việt Nam",10.36133631,106.3714501,https://www.tiktok.com/@diaphuongchi/video/7441176916066848008,https://www.tiktok.com/embed/7441176916066848008
Nhà Bạch Công Tử,Tien Giang Province,"62 Đinh Bộ Lĩnh, Phường 2, Mỹ Tho, Tiền Giang, Việt Nam",10.35544454,106.3717551,https://www.tiktok.com/@nguyenhoangchuong999/video/7336409672850656513,https://www.tiktok.com/embed/7336409672850656513
Cù Lao Thới Sơn,Tien Giang Province,"Thới Sơn, Thành phố Mỹ Tho, Tiền Giang, Việt Nam",10.34126954,106.3543494,https://www.tiktok.com/@phgahn/video/7541676890361302280,https://www.tiktok.com/embed/7541676890361302280
Thiền Viện Trúc Lâm Chánh Giác,Tien Giang Province,"Ấp 1, Tân Phước, Tiền Giang, Việt Nam",10.54359503,106.1659879,https://www.tiktok.com/@bongngomario/video/7432134146618559751,https://www.tiktok.com/embed/7432134146618559751
Chợ Tân An,Long An Province,"Phường 1, Tân An, Long An, Việt Nam",10.53882832,106.4131648,https://www.tiktok.com/@ansaplongan/video/7547693952963448065,https://www.tiktok.com/embed/7547693952963448065
Làng Nổi Tân Lập,Long An Province,"QL62, Tân Lập, Mộc Hóa, Long An 850000, Việt Nam",10.71488412,105.9873872,https://www.tiktok.com/@gowith_we/video/7426738220181818625,https://www.tiktok.com/embed/7426738220181818625
Chùa Tôn Thạnh,Long An Province,"Ấp Thanh Ba, Cần Giuộc, Long An, Việt Nam",10.60532973,106.6463713,https://www.tiktok.com/@itsvuxth/video/7549535997357329682,https://www.tiktok.com/embed/7549535997357329682
Khu Du Lịch Cánh Đồng Bất Tận,Long An Province,"KP3, Bình Phong Thạnh, Mộc Hóa, Long An, Việt Nam",10.72512056,106.0848785,https://www.tiktok.com/@gowith_we/video/7426981840621161744,https://www.tiktok.com/embed/7426981840621161744
Chùa Thiên Mụ,Long An Province,"Tân Trạch, Cần Đước, Long An, Việt Nam",10.57255283,106.5743213,https://www.tiktok.com/@ongpepp/video/7507296441417633042,https://www.tiktok.com/embed/7507296441417633042
Bánh Tráng Trộn Phượng (Cầu Đúc),Long An Province,"71b Hai Bà Trưng, Phường 1, Tân An, Long An, Việt Nam",10.53586891,106.4126266,https://www.tiktok.com/@banhtrangphuongcauduc/video/7242228014988250374,https://www.tiktok.com/embed/7242228014988250374
Chợ Bến Thành,Ho Chi Minh City,"Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77253062,106.6980191,https://www.tiktok.com/@quankhonggo/video/7248229117018033413,https://www.tiktok.com/embed/7248229117018033413
Chợ Bà Chiểu,Ho Chi Minh City,"Phường 1, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",10.80161938,106.6988136,https://www.tiktok.com/@quankhonggo/video/7247839715322350854,https://www.tiktok.com/embed/7247839715322350854
Chợ Bàn  Cờ,Ho Chi Minh City,"Phường 3, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",10.76916273,106.6810456,https://www.tiktok.com/@quankhonggo/video/7480156154253823240,https://www.tiktok.com/embed/7480156154253823240
Chợ Tân Định,Ho Chi Minh City,"336 Hai Bà Trưng, Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.78969241,106.6898666,https://www.tiktok.com/@quankhonggo/video/7251547897290935558,https://www.tiktok.com/embed/7251547897290935558
Chợ Bình Tây,Ho Chi Minh City,"57A Tháp Mười, Phường 2, Quận 6, Thành phố Hồ Chí Minh 700900, Việt Nam",10.74937958,106.6510556,https://www.tiktok.com/@didauofficial/video/7351701644716838164,https://www.tiktok.com/embed/7351701644716838164
Bánh Mì Huynh Hoa,Ho Chi Minh City,"26 Lê Thị Riêng, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77153667,106.692395,https://www.tiktok.com/@banhmi.huynhhoa/video/7420376360469744897,https://www.tiktok.com/embed/7420376360469744897
Cơm Tấm Sà Bì Chưởng,Ho Chi Minh City,"179 Đường Trần Bình Trọng, Phường 2, Quận 5, Thành phố Hồ Chí Minh 700000, Việt Nam",10.75856643,106.6804489,https://www.tiktok.com/@quankhonggo/video/7244788131449392389,https://www.tiktok.com/embed/7244788131449392389
Trà Sữa Băng Thành,Ho Chi Minh City,"352 Nguyễn Duy Dương, Phường 9, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",10.76498705,106.6701635,https://www.tiktok.com/@cholondowntown/video/7248460605164768517,https://www.tiktok.com/embed/7248460605164768517
Chè mâm Khánh Vy,Ho Chi Minh City,"032 lô H, Phường 2, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",10.76169332,106.6730945,https://www.tiktok.com/@anchoi.khapchon/video/7556507107877555463,https://www.tiktok.com/embed/7556507107877555463
Bún Thịt Nướng Anh Thành,Ho Chi Minh City,"67 Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.7647368,106.6986731,https://www.tiktok.com/@lenkycungkhoa/video/7522805473054182677,https://www.tiktok.com/embed/7522805473054182677
Himitsu no Kichi,Ho Chi Minh City,"446A Đ. 3 Tháng 2, Phường 12, Quận 10, Thành phố Hồ Chí Minh 70000, Việt Nam",10.7688246,106.6685039,https://www.tiktok.com/@i.ou.y.choi/video/7563982135346924820,https://www.tiktok.com/embed/7563982135346924820
Peachiful Vintage Room,Ho Chi Minh City,"330 Đ. Lê Văn Sỹ, Phường 14, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",10.7873643,106.6790963,https://www.tiktok.com/@bantinbungdoi/video/7512797913555275016,https://www.tiktok.com/embed/7512797913555275016
Tiệm Gốm Ô Mê Ly,Ho Chi Minh City,"15\27- 15\28 Nguyễn Thị Minh Khai, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.78505876,106.7009429,https://www.tiktok.com/@bolonton_/video/7452299796036996360,https://www.tiktok.com/embed/7452299796036996360
Vesta Lifestyle & Gifts,Ho Chi Minh City,"67 Nguyễn Trãi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77011581,106.6918735,https://www.tiktok.com/@wanderflywithan/video/7560874340863003922,https://www.tiktok.com/embed/7560874340863003922
Tiệm Của Gỗ Ghibli,Ho Chi Minh City,"Hẻm 29 Nguyễn Bỉnh Khiêm, Đa Kao, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.78884792,106.7025853,https://www.tiktok.com/@trongditron/video/7366491718004329736,https://www.tiktok.com/embed/7366491718004329736
Bảo Tàng Lịch Sử Thành Phố Hồ Chí Minh,Ho Chi Minh City,"2 Nguyễn Bỉnh Khiêm, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.78808986,106.704727,https://www.tiktok.com/@diaphuongchi/video/7477001364757875975,https://www.tiktok.com/embed/7477001364757875975
Bảo Tàng Mỹ Thuật Thành Phố Hồ Chí Minh,Ho Chi Minh City,"97A Phó Đức Chính, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77007719,106.6992652,https://www.tiktok.com/@soholadi2603/video/7535375239216106760,https://www.tiktok.com/embed/7535375239216106760
Bảo Tàng Tôn Đức Thắng,Ho Chi Minh City,"5 Tôn Đức Thắng, Phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77699957,106.7067557,https://www.tiktok.com/@hocreview45/video/7522827562398043399,https://www.tiktok.com/embed/7522827562398043399
Nhà Hát Thành Phố Hồ Chí Minh,Ho Chi Minh City,"07 Công trường Lam Sơn, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 710212, Việt Nam",10.7766236,106.7031697,https://www.tiktok.com/@nhahatthanhpho/video/7402461360182889735,https://www.tiktok.com/embed/7402461360182889735
Dinh Độc Lập,Ho Chi Minh City,"Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",10.77700955,106.695301,https://www.tiktok.com/@minhlagrin/video/7362752770572619026,https://www.tiktok.com/embed/7362752770572619026
Thảo Cầm Viên,Ho Chi Minh City,"2 Nguyễn Bỉnh Khiêm, Phường Sài Gòn, Quận 1, Thành phố Hồ Chí Minh 700000, Việt Nam",10.78734626,106.705055,https://www.tiktok.com/@mutchut/video/7368322194016865544,https://www.tiktok.com/embed/7368322194016865544
